OrderID,Amount,OrderDate,CustomerID
664OS21121346092970,"50,000",13/12/2021 13:56:02,"656,405"
664OS21121346092970,"590,000",13/12/2021 13:56:02,"656,405"
664OS21121346092970,"50,000",13/12/2021 13:56:02,"656,405"
664OS21121346092970,"50,000",13/12/2021 13:56:02,"656,405"
664OS21121346092970,0,13/12/2021 13:56:02,"656,405"
614OS21121347306003,"25,000",13/12/2021 13:23:44,"4,689,298"
614OS21121347306003,"99,000",13/12/2021 13:23:44,"4,689,298"
614OS21121347306003,"175,000",13/12/2021 13:23:44,"4,689,298"
614OS21121347416003,"160,300",13/12/2021 13:23:19,"4,689,298"
614OS21121347416003,"94,500",13/12/2021 13:23:19,"4,689,298"
614OS21121347416003,"94,500",13/12/2021 13:23:19,"4,689,298"
614OS21121347416003,"99,500",13/12/2021 13:23:19,"4,689,298"
614OS21121347316956,"31,500",13/12/2021 13:10:14,"4,689,272"
614OS21121345858610,"125,000",13/12/2021 13:08:35,"4,689,272"
614OS21121345858610,"39,000",13/12/2021 13:08:35,"4,689,272"
614OS21121345858610,"59,000",13/12/2021 13:08:35,"4,689,272"
614OS21121345858610,"69,000",13/12/2021 13:08:35,"4,689,272"
614OS21121345858610,"25,000",13/12/2021 13:08:35,"4,689,272"
614OS21121345858610,"159,000",13/12/2021 13:08:35,"4,689,272"
614OS21121345858610,"82,000",13/12/2021 13:08:35,"4,689,272"
614OS21121347160113,"25,000",13/12/2021 13:08:22,"4,689,270"
664OS21121345889890,"1,165,000",13/12/2021 12:47:38,"4,202,394"
664OS21121344506216,"138,000",13/12/2021 12:44:47,"1,152,384"
614OS21121345411420,"125,685",13/12/2021 12:44:22,"3,927,850"
614OS21121345411420,"59,000",13/12/2021 12:44:22,"3,927,850"
614OS21121345411420,"1,380,000",13/12/2021 12:44:22,"3,927,850"
614OS21121345745016,"1,480,000",13/12/2021 12:44:15,"3,927,850"
614OS21121345745016,"52,000",13/12/2021 12:44:15,"3,927,850"
614OS21121345745016,0,13/12/2021 12:44:15,"3,927,850"
614OS21121345745016,"29,925",13/12/2021 12:44:15,"3,927,850"
614OS21121341919303,"45,000",13/12/2021 12:29:32,"1,547,861"
664OS21121343340540,"33,000",13/12/2021 12:21:44,"3,870,642"
664OS21121343340540,"27,000",13/12/2021 12:21:44,"3,870,642"
664OS21121343340540,0,13/12/2021 12:21:44,"3,870,642"
664OS21121343340540,"349,000",13/12/2021 12:21:44,"3,870,642"
664OS21121343340540,"349,000",13/12/2021 12:21:44,"3,870,642"
664OS21121342931540,"145,000",13/12/2021 12:02:19,"102,634"
664OS21121342725663,"49,500",13/12/2021 11:55:29,"1,328,341"
664OS21121342725663,"26,000",13/12/2021 11:55:29,"1,328,341"
664OS21121342725663,"22,000",13/12/2021 11:55:29,"1,328,341"
664OS21121342725663,"39,000",13/12/2021 11:55:29,"1,328,341"
664OS21121342725663,"45,000",13/12/2021 11:55:29,"1,328,341"
664OS21121342725663,"22,000",13/12/2021 11:55:29,"1,328,341"
664OS21121342725663,"26,000",13/12/2021 11:55:29,"1,328,341"
664OS21121342725663,"29,000",13/12/2021 11:55:29,"1,328,341"
664OS21121342725663,"159,200",13/12/2021 11:55:29,"1,328,341"
614OS21121339308016,"99,000",13/12/2021 11:38:37,"4,689,073"
614OS21121339308016,"25,000",13/12/2021 11:38:37,"4,689,073"
614OS21121339308016,"41,000",13/12/2021 11:38:37,"4,689,073"
614OS21121339308016,"120,000",13/12/2021 11:38:37,"4,689,073"
614OS21121339308016,"50,000",13/12/2021 11:38:37,"4,689,073"
614OS21121336161430,"99,000",13/12/2021 11:36:14,"4,608,777"
614OS21121336161430,"37,000",13/12/2021 11:36:14,"4,608,777"
614OS21121338418326,"175,000",13/12/2021 10:55:05,"4,688,962"
614OS21121338418326,"25,000",13/12/2021 10:55:05,"4,688,962"
614OS21121338418326,"55,000",13/12/2021 10:55:05,"4,688,962"
664OS21121338709670,"225,000",13/12/2021 10:50:32,"3,772,454"
664OS21121338709670,"36,000",13/12/2021 10:50:32,"3,772,454"
664OS21121338709670,"89,000",13/12/2021 10:50:32,"3,772,454"
664OS21121338709670,"89,000",13/12/2021 10:50:32,"3,772,454"
664OS21121338709670,"75,000",13/12/2021 10:50:32,"3,772,454"
664OS21121338709670,"110,000",13/12/2021 10:50:32,"3,772,454"
664OS21121338709670,"139,000",13/12/2021 10:50:32,"3,772,454"
664OS21121338709670,"46,000",13/12/2021 10:50:32,"3,772,454"
664OS21121338709670,"132,000",13/12/2021 10:50:32,"3,772,454"
664OS21121338587873,"110,000",13/12/2021 10:45:08,"2,983,511"
664OS21121338587873,"27,000",13/12/2021 10:45:08,"2,983,511"
664OS21121338587873,"69,000",13/12/2021 10:45:08,"2,983,511"
664OS21121338587873,"75,000",13/12/2021 10:45:08,"2,983,511"
664OS21121337219980,"95,000",13/12/2021 10:43:06,"3,066,387"
614OS21121336143946,"215,000",13/12/2021 10:40:18,"4,688,915"
664OS21121336862666,"198,000",13/12/2021 10:20:17,"4,688,850"
664OS21121336862666,"65,000",13/12/2021 10:20:17,"4,688,850"
664OS21121336862666,"143,200",13/12/2021 10:20:17,"4,688,850"
664OS21121336862666,"110,000",13/12/2021 10:20:17,"4,688,850"
614OS21121334409580,"19,000",13/12/2021 10:02:41,"4,609,543"
614OS21121334409580,"55,000",13/12/2021 10:02:41,"4,609,543"
614OS21121335514443,"19,000",13/12/2021 10:02:24,"4,609,543"
614OS21121335514443,"55,000",13/12/2021 10:02:24,"4,609,543"
614OS21121335400646,"111,000",13/12/2021 09:51:53,"2,704,307"
614OS21121335282553,"99,500",13/12/2021 09:49:59,"4,610,081"
614OS21121335195820,"199,000",13/12/2021 09:47:59,"4,615,007"
614OS21121335195820,"145,000",13/12/2021 09:47:59,"4,615,007"
614OS21121334503786,"99,000",13/12/2021 09:42:19,"4,688,715"
614OS21121334503786,"69,000",13/12/2021 09:42:19,"4,688,715"
614OS21121334503786,"132,300",13/12/2021 09:42:19,"4,688,715"
614OS21121333592096,"79,000",13/12/2021 09:35:02,"2,025,478"
664OS21121334370880,"29,000",13/12/2021 09:33:41,"1,542,134"
614OS21121334379706,"185,000",13/12/2021 09:33:26,"4,688,683"
664OS21121333587813,"320,000",13/12/2021 09:32:51,"1,542,134"
614OS21121333369500,"229,000",13/12/2021 09:19:49,"4,615,007"
614OS21121333369500,"79,000",13/12/2021 09:19:49,"4,615,007"
614OS21121333369500,"111,000",13/12/2021 09:19:49,"4,615,007"
664OS21121333557126,"645,000",13/12/2021 09:19:44,"4,136,179"
614OS21121333306796,"39,000",13/12/2021 09:16:06,"4,608,836"
614OS21121332693016,"117,000",13/12/2021 09:15:06,"4,608,836"
614OS21121332693016,"59,000",13/12/2021 09:15:06,"4,608,836"
614OS21121332545280,"39,000",13/12/2021 09:04:51,"4,688,588"
614OS21121332481466,"99,000",13/12/2021 09:02:23,"4,688,588"
614OS21121332481466,"85,000",13/12/2021 09:02:23,"4,688,588"
614OS21121331629013,"132,300",13/12/2021 09:02:04,"4,688,588"
614OS21121331629013,"132,300",13/12/2021 09:02:04,"4,688,588"
664OS21121331853123,"690,000",13/12/2021 08:57:04,"4,494,339"
664OS21121331853123,"529,000",13/12/2021 08:57:04,"4,494,339"
664OS21121331853123,"155,000",13/12/2021 08:57:04,"4,494,339"
664OS21121331796090,"160,000",13/12/2021 08:50:42,"162,867"
664OS21121331796090,"82,000",13/12/2021 08:50:42,"162,867"
614OS21121329535726,"25,000",13/12/2021 08:47:07,"4,688,550"
614OS21121329535726,"212,000",13/12/2021 08:47:07,"4,688,550"
614OS21121327468486,"16,000",13/12/2021 07:55:56,"15,082"
614OS21121326210500,"69,000",13/12/2021 07:37:48,"4,638,880"
614OS21121326210500,"69,000",13/12/2021 07:37:48,"4,638,880"
614OS21121326210500,"1,005,000",13/12/2021 07:37:48,"4,638,880"
664OS21121278671823,"59,000",12/12/2021 21:54:53,"1,734,014"
664OS21121278370370,"22,000",12/12/2021 21:51:11,"1,734,014"
664OS21121278370370,"25,000",12/12/2021 21:51:11,"1,734,014"
664OS21121278370370,"26,000",12/12/2021 21:51:11,"1,734,014"
664OS21121278370370,"26,000",12/12/2021 21:51:11,"1,734,014"
664OS21121278370370,"22,000",12/12/2021 21:51:11,"1,734,014"
664OS21121277735570,"579,000",12/12/2021 21:46:09,"3,045,687"
664OS21121276632366,"529,000",12/12/2021 21:35:33,"4,024,116"
664OS21121276511710,"79,000",12/12/2021 21:17:07,"4,565,276"
664OS21121276420786,"205,000",12/12/2021 21:15:11,"4,565,276"
664OS21121276420786,"255,000",12/12/2021 21:15:11,"4,565,276"
664OS21121276080800,"945,000",12/12/2021 21:13:39,"3,772,454"
664OS21121275611926,"62,300",12/12/2021 21:07:58,"1,070,741"
614OS21121275158126,"30,000",12/12/2021 21:00:56,"2,266,755"
614OS21121275158126,"25,000",12/12/2021 21:00:56,"2,266,755"
614OS21121275158126,"37,000",12/12/2021 21:00:56,"2,266,755"
614OS21121275158126,"47,000",12/12/2021 21:00:56,"2,266,755"
614OS21121275158126,"19,000",12/12/2021 21:00:56,"2,266,755"
664OS21121274505063,"29,000",12/12/2021 21:00:08,"4,688,310"
664OS21121274505063,"121,500",12/12/2021 21:00:08,"4,688,310"
664OS21121274505063,"32,000",12/12/2021 21:00:08,"4,688,310"
664OS21121274505063,"39,000",12/12/2021 21:00:08,"4,688,310"
664OS21121274505063,"25,000",12/12/2021 21:00:08,"4,688,310"
664OS21121274505063,"64,000",12/12/2021 21:00:08,"4,688,310"
664OS21121274505063,"160,000",12/12/2021 21:00:08,"4,688,310"
664OS21121274505063,"298,000",12/12/2021 21:00:08,"4,688,310"
664OS21121274505063,"139,000",12/12/2021 21:00:08,"4,688,310"
664OS21121274505063,"79,000",12/12/2021 21:00:08,"4,688,310"
664OS21121274505063,"25,000",12/12/2021 21:00:08,"4,688,310"
664OS21121274505063,"249,000",12/12/2021 21:00:08,"4,688,310"
664OS21121274505063,"29,000",12/12/2021 21:00:08,"4,688,310"
664OS21121274505063,"159,000",12/12/2021 21:00:08,"4,688,310"
614OS21121274296360,"279,000",12/12/2021 20:52:36,"4,688,294"
664OS21121274243733,"99,000",12/12/2021 20:46:33,"4,644,821"
664OS21121274243733,"79,000",12/12/2021 20:46:33,"4,644,821"
664OS21121274243733,"155,000",12/12/2021 20:46:33,"4,644,821"
664OS21121274332563,"38,700",12/12/2021 20:41:42,"4,473,546"
664OS21121274332563,"145,000",12/12/2021 20:41:42,"4,473,546"
664OS21121273107123,"114,200",12/12/2021 20:38:50,"3,943,394"
664OS21121271282680,"69,000",12/12/2021 20:38:40,"3,943,394"
664OS21121271282680,"32,300",12/12/2021 20:38:40,"3,943,394"
664OS21121271282680,"1,917,000",12/12/2021 20:38:40,"3,943,394"
664OS21121271282680,"32,300",12/12/2021 20:38:40,"3,943,394"
664OS21121271282680,"69,000",12/12/2021 20:38:40,"3,943,394"
664OS21121271282680,"69,000",12/12/2021 20:38:40,"3,943,394"
664OS21121271282680,0,12/12/2021 20:38:40,"3,943,394"
664OS21121271282680,"32,300",12/12/2021 20:38:40,"3,943,394"
614OS21121273097683,"48,300",12/12/2021 20:38:14,"1,639,423"
614OS21121273097683,"32,900",12/12/2021 20:38:14,"1,639,423"
614OS21121273097683,"25,200",12/12/2021 20:38:14,"1,639,423"
614OS21121273097683,"18,900",12/12/2021 20:38:14,"1,639,423"
614OS21121273097683,"73,500",12/12/2021 20:38:14,"1,639,423"
614OS21121273097683,"33,600",12/12/2021 20:38:14,"1,639,423"
614OS21121273097683,"22,400",12/12/2021 20:38:14,"1,639,423"
614OS21121273097683,"18,900",12/12/2021 20:38:14,"1,639,423"
614OS21121273097683,"20,300",12/12/2021 20:38:14,"1,639,423"
614OS21121273995516,"325,000",12/12/2021 20:34:29,"4,656,972"
614OS21121273974813,"110,000",12/12/2021 20:33:15,"15,082"
664OS21121272967573,0,12/12/2021 20:18:25,"4,473,546"
664OS21121272967573,"349,000",12/12/2021 20:18:25,"4,473,546"
664OS21121272906886,0,12/12/2021 20:16:07,"2,194,118"
664OS21121272906886,"339,000",12/12/2021 20:16:07,"2,194,118"
664OS21121272813793,"65,000",12/12/2021 20:15:02,"3,643,560"
664OS21121272813793,"39,000",12/12/2021 20:15:02,"3,643,560"
664OS21121272670463,"678,155",12/12/2021 20:13:29,"931,644"
664OS21121272670463,"514,845",12/12/2021 20:13:29,"931,644"
664OS21121271710510,"44,700",12/12/2021 20:04:54,"4,473,546"
664OS21121271710510,"35,700",12/12/2021 20:04:54,"4,473,546"
664OS21121271710510,"195,000",12/12/2021 20:04:54,"4,473,546"
664OS21121271710510,"135,200",12/12/2021 20:04:54,"4,473,546"
664OS21121271710510,"698,000",12/12/2021 20:04:54,"4,473,546"
664OS21121271710510,0,12/12/2021 20:04:54,"4,473,546"
664OS21121271710510,"44,700",12/12/2021 20:04:54,"4,473,546"
664OS21121271643713,"105,000",12/12/2021 19:55:10,"3,105,619"
664OS21121271575480,"157,500",12/12/2021 19:53:59,"3,701,567"
664OS21121271575480,"139,300",12/12/2021 19:53:59,"3,701,567"
664OS21121271575480,"55,000",12/12/2021 19:53:59,"3,701,567"
664OS21121271575480,"195,000",12/12/2021 19:53:59,"3,701,567"
664OS21121271575480,"27,000",12/12/2021 19:53:59,"3,701,567"
664OS21121263716786,"139,300",12/12/2021 19:50:27,"3,701,567"
664OS21121263716786,"27,000",12/12/2021 19:50:27,"3,701,567"
664OS21121263716786,"27,000",12/12/2021 19:50:27,"3,701,567"
664OS21121263716786,"157,500",12/12/2021 19:50:27,"3,701,567"
664OS21121270892930,"1,008,000",12/12/2021 19:48:02,"3,105,619"
664OS21121270713820,"239,000",12/12/2021 19:41:31,"4,630,458"
664OS21121267420560,"78,000",12/12/2021 19:38:32,"3,306,522"
664OS21121267420560,"69,000",12/12/2021 19:38:32,"3,306,522"
614OS21121270305490,"2,000",12/12/2021 19:34:56,"1,219,670"
614OS21121270305490,"2,000",12/12/2021 19:34:56,"1,219,670"
614OS21121270305490,"349,000",12/12/2021 19:34:56,"1,219,670"
614OS21121270305490,"7,000",12/12/2021 19:34:56,"1,219,670"
614OS21121269129910,"59,000",12/12/2021 19:31:45,"1,332,514"
614OS21121268222953,"48,300",12/12/2021 19:12:09,"4,609,968"
614OS21121268222953,"220,500",12/12/2021 19:12:09,"4,609,968"
614OS21121268389673,"349,000",12/12/2021 19:09:16,"3,702,691"
664OS21121267304843,"94,050",12/12/2021 18:43:38,"1,134,278"
664OS21121267304843,"46,550",12/12/2021 18:43:38,"1,134,278"
664OS21121267304843,"27,550",12/12/2021 18:43:38,"1,134,278"
664OS21121267240076,"115,000",12/12/2021 18:41:43,"2,439,176"
664OS21121266395480,"38,700",12/12/2021 18:40:38,"2,439,176"
664OS21121266395480,"44,700",12/12/2021 18:40:38,"2,439,176"
664OS21121266395480,"174,300",12/12/2021 18:40:38,"2,439,176"
614OS21121266721356,"8,000",12/12/2021 18:36:06,"4,687,751"
614OS21121266721356,"2,000",12/12/2021 18:36:06,"4,687,751"
614OS21121266721356,"129,000",12/12/2021 18:36:06,"4,687,751"
614OS21121266721356,"95,000",12/12/2021 18:36:06,"4,687,751"
614OS21121266721356,"185,000",12/12/2021 18:36:06,"4,687,751"
614OS21121266721356,"55,000",12/12/2021 18:36:06,"4,687,751"
614OS21121266721356,"99,000",12/12/2021 18:36:06,"4,687,751"
664OS21121266147793,"27,000",12/12/2021 18:26:33,"568,644"
664OS21121266147793,"429,000",12/12/2021 18:26:33,"568,644"
664OS21121266147793,"24,000",12/12/2021 18:26:33,"568,644"
664OS21121266147793,"9,000",12/12/2021 18:26:33,"568,644"
614OS21121265746980,"295,000",12/12/2021 18:24:48,"4,687,700"
664OS21121266105340,"16,000",12/12/2021 18:22:26,"4,233,900"
664OS21121263809116,"3,000",12/12/2021 18:21:44,"4,233,900"
664OS21121263809116,0,12/12/2021 18:21:44,"4,233,900"
664OS21121263809116,"24,000",12/12/2021 18:21:44,"4,233,900"
664OS21121263809116,"195,000",12/12/2021 18:21:44,"4,233,900"
664OS21121263809116,"255,000",12/12/2021 18:21:44,"4,233,900"
664OS21121263809116,"20,000",12/12/2021 18:21:44,"4,233,900"
614OS21121265294946,0,12/12/2021 18:15:31,"3,407,258"
614OS21121265294946,"38,000",12/12/2021 18:15:31,"3,407,258"
614OS21121265294946,"160,000",12/12/2021 18:15:31,"3,407,258"
614OS21121265294946,"678,000",12/12/2021 18:15:31,"3,407,258"
614OS21121265294946,"159,000",12/12/2021 18:15:31,"3,407,258"
614OS21121263865053,"49,500",12/12/2021 18:08:13,"4,094,068"
614OS21121263865053,"23,000",12/12/2021 18:08:13,"4,094,068"
614OS21121263865053,"174,300",12/12/2021 18:08:13,"4,094,068"
614OS21121263865053,"26,000",12/12/2021 18:08:13,"4,094,068"
614OS21121263865053,"22,000",12/12/2021 18:08:13,"4,094,068"
614OS21121263865053,"25,000",12/12/2021 18:08:13,"4,094,068"
614OS21121263865053,"29,000",12/12/2021 18:08:13,"4,094,068"
664OS21121263829990,"49,000",12/12/2021 18:07:14,"4,100,345"
664OS21121263829990,"32,000",12/12/2021 18:07:14,"4,100,345"
664OS21121263829990,"88,000",12/12/2021 18:07:14,"4,100,345"
614OS21121263818366,"69,000",12/12/2021 17:44:22,"4,687,469"
614OS21121263818366,"25,000",12/12/2021 17:44:22,"4,687,469"
664OS21121260227386,"39,000",12/12/2021 17:43:48,"4,687,463"
614OS21121263203770,"125,000",12/12/2021 17:43:36,"4,687,461"
664OS21121263630130,"66,500",12/12/2021 17:43:27,"4,609,578"
664OS21121257546740,"85,000",12/12/2021 17:41:55,"4,413,589"
664OS21121263641146,"47,000",12/12/2021 17:41:00,"255,633"
664OS21121262671970,"525,000",12/12/2021 17:40:40,"255,633"
664OS21121261876220,"139,300",12/12/2021 17:40:29,"255,633"
664OS21121261876220,"69,000",12/12/2021 17:40:29,"255,633"
664OS21121261876220,"99,000",12/12/2021 17:40:29,"255,633"
614OS21121262942566,"95,000",12/12/2021 17:33:23,"4,687,373"
614OS21121261287123,"45,000",12/12/2021 17:28:59,"4,687,373"
614OS21121261287123,"160,000",12/12/2021 17:28:59,"4,687,373"
664OS21121262064313,"465,000",12/12/2021 17:24:30,"2,930,300"
664OS21121261956703,"220,000",12/12/2021 17:14:22,"4,413,589"
664OS21121257233676,"320,000",12/12/2021 17:09:52,"4,413,589"
614OS21121261227780,"558,000",12/12/2021 17:01:24,"3,932,236"
614OS21121260994453,"25,000",12/12/2021 17:00:20,"4,637,801"
614OS21121260956906,"40,000",12/12/2021 16:56:34,"4,636,183"
